id,created_at,lang,retweet_count,referenced_tweets_id,referenced_tweets_type,text,sent_label,sent_score,sadness,joy,fear,disgust,anger,qt_id,qt_text,sent_score_qt,sent_label_qt,sent_language_qt,sadness_qt,joy_qt,fear_qt,disgust_qt,anger_qt
1.31601E+18,,,,1.316E+18,quoted,,negative,-0.652617,0.308871,0.025419,0.170621,0.02029,0.396438,1.316E+18,,0.353774,positive,,0.381888,0.076862,0.03518,0.229636,0.090659
1.31601E+18,,,,1.31573E+18,quoted,,negative,-0.882971,0.078315,0.203529,0.02277,0.046725,0.509973,1.31573E+18,,-0.74546,negative,,0.281994,0.136253,0.085602,0.143154,0.268946
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.118827,0.134817,0.04206,0.465142,0.020887,1.316E+18,,0,neutral,,0.110231,0.335214,0.075807,0.134326,0.082511
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.151435,0.261346,0.055772,0.083413,0.079847,1.316E+18,,0,neutral,,0.296661,0.308061,0.05708,0.195563,0.057397
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.638571,0.331961,0.018222,0.006611,0.032698,1.31601E+18,,0,undeterminated,,0,0,0,0,0
1.31601E+18,,,,1.31566E+18,quoted,,negative,-0.807715,0.115506,0.271266,0.079129,0.095791,0.073911,1.31566E+18,,-0.778935,negative,,0.209273,0.203825,0.084273,0.030576,0.076404
1.31601E+18,,,,1.30813E+18,quoted,,negative,-0.317576,0.152587,0.374808,0.025724,0.086247,0.070544,1.30813E+18,,-0.843841,negative,,0.274294,0.013636,0.251649,0.0644,0.185423
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.162427,0.240371,0.079315,0.266436,0.057446,1.316E+18,,0.353774,positive,,0.381888,0.076862,0.03518,0.229636,0.090659
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.324959,0.302802,0.03303,0.042452,0.065726,1.316E+18,,0,neutral,,0.08766,0.452156,0.013031,0.100385,0.020965
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.127377,0.288265,0.066702,0.108802,0.054751,1.316E+18,,0,neutral,,0.075594,0.155573,0.097166,0.104625,0.271255
1.31601E+18,,,,1.31599E+18,quoted,,negative,-0.591487,0.313708,0.219411,0.087799,0.116389,0.140364,1.31599E+18,,0.558568,positive,,0.126278,0.503447,0.050457,0.140951,0.038324
1.31601E+18,,,,1.316E+18,quoted,,positive,0.576565,0.345967,0.250814,0.082531,0.030583,0.042249,1.316E+18,,0,neutral,,0.075594,0.155573,0.097166,0.104625,0.271255
1.31601E+18,,,,1.316E+18,quoted,,negative,-0.602834,0.356232,0.274945,0.054392,0.065757,0.0657,1.316E+18,,0.353774,positive,,0.381888,0.076862,0.03518,0.229636,0.090659
1.31601E+18,,,,1.316E+18,quoted,,negative,-0.940579,0.286951,0.117162,0.107655,0.082495,0.149862,1.316E+18,,0,neutral,,0.134131,0.317825,0.058929,0.281548,0.04887
1.31601E+18,,,,1.3158E+18,quoted,,negative,-0.986627,0.5782,0.031569,0.019251,0.022351,0.327491,1.3158E+18,,-0.596641,negative,,0.203473,0.027582,0.01638,0.314849,0.198113
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.784725,0.74126,0.039196,0.044203,0.038149,0.156184,1.31601E+18,,-0.703206,negative,,0.12898,0.253747,0.035386,0.156278,0.033543
