id,created_at,lang,retweet_count,referenced_tweets_id,referenced_tweets_type,text,sent_label,sent_score,sadness,joy,fear,disgust,anger,qt_id,qt_text,sent_score_qt,sent_label_qt,sent_language_qt,sadness_qt,joy_qt,fear_qt,disgust_qt,anger_qt
1.31544E+18,,,,1.31544E+18,quoted,,positive,0.88232,0.025423,0.979909,0.010672,0.028614,0.051801,1.31544E+18,,0.871895,positive,,0.124193,0.604812,0.06473,0.029372,0.035182
1.31544E+18,,,,1.31544E+18,quoted,,negative,-0.876176,0.620349,0.202082,0.019702,0.058978,0.030069,1.31544E+18,,-0.546421,negative,,0.165164,0.125962,0.092245,0.04444,0.082064
1.31544E+18,,,,1.31544E+18,quoted,,positive,0.956313,0.098275,0.688813,0.021361,0.075485,0.04801,1.31544E+18,,0,neutral,,0.149067,0.328631,0.103038,0.048849,0.051892
1.31544E+18,,,,1.31544E+18,quoted,,negative,-0.986953,0.316547,0.23313,0.069349,0.113279,0.252543,1.31544E+18,,-0.737375,negative,,0.090225,0.012652,0.044763,0.771438,0.141222
1.31544E+18,,,,1.31544E+18,quoted,,negative,-0.911768,0.121977,0.511151,0.038982,0.095568,0.19541,1.31544E+18,,0.817438,positive,,0.172531,0.352405,0.055411,0.025021,0.023854
1.31545E+18,,,,1.31544E+18,quoted,,negative,-0.916732,0.181221,0.020161,0.050205,0.276486,0.146939,1.31544E+18,,-0.502912,negative,,0.21024,0.002688,0.026459,0.196906,0.091846
1.31545E+18,,,,1.31544E+18,quoted,,negative,-0.558767,0.086237,0.346452,0.04252,0.611535,0.038615,1.31544E+18,,-0.982937,negative,,0.03849,0.057624,0.010564,0.108441,0.474396
1.31545E+18,,,,1.31544E+18,quoted,,neutral,0,0.089159,0.071829,0.033412,0.343435,0.365806,1.31544E+18,,-0.671656,negative,,0.221178,0.297614,0.051133,0.254996,0.086893
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.590778,0.259269,0.426216,0.083936,0.064517,0.038291,1.31545E+18,,-0.266766,negative,,0.439798,0.145442,0.108228,0.050812,0.076222
1.31545E+18,,,,1.31476E+18,quoted,,positive,0.525483,0.119313,0.474138,0.063805,0.049708,0.040557,1.31476E+18,,0,neutral,,0.163535,0.344921,0.075497,0.087638,0.111753
1.31545E+18,,,,1.31544E+18,quoted,,neutral,0,0.325604,0.338823,0.054824,0.098871,0.034469,1.31544E+18,,0.692846,positive,,0.089416,0.738446,0.0209,0.114317,0.14144
1.31545E+18,,,,1.31544E+18,quoted,,negative,-0.816535,0.246812,0.181256,0.148664,0.077786,0.140974,1.31544E+18,,-0.995801,negative,,0.49557,0.000878,0.098854,0.029382,0.355625
1.31545E+18,,,,1.31542E+18,quoted,,negative,-0.930452,0.241448,0.379022,0.088903,0.304402,0.051435,1.31542E+18,,0,neutral,,0.117578,0.7422,0.050989,0.443822,0.020563
1.31545E+18,,,,1.31544E+18,quoted,,neutral,0,0.138641,0.321891,0.048983,0.318305,0.051836,1.31544E+18,,0,undeterminated,,0,0,0,0,0
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.811565,0.159933,0.069752,0.018108,0.063751,0.368638,1.31545E+18,,0.888207,positive,,0.112442,0.550767,0.07234,0.047541,0.049713
1.31545E+18,,,,1.31542E+18,quoted,,negative,-0.804362,0.454976,0.166614,0.062764,0.061424,0.038893,1.31542E+18,,0.780948,positive,,0,0,0,0,0
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.68795,0.145087,0.261657,0.114245,0.062664,0.092838,1.31545E+18,,0.888207,positive,,0.112442,0.550767,0.07234,0.047541,0.049713
1.31545E+18,,,,1.31519E+18,quoted,,positive,0.396137,0.19246,0.243546,0.148899,0.030584,0.046353,1.31519E+18,,-0.493225,negative,,0.172682,0.385035,0.070483,0.249866,0.036841
1.31545E+18,,,,1.31544E+18,quoted,,neutral,0,0.105042,0.342891,0.04956,0.090374,0.089519,1.31544E+18,,0,neutral,,0.407571,0.31531,0.075311,0.030625,0.061844
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.916365,0.094325,0.525715,0.086442,0.122209,0.035754,1.31545E+18,,0.54154,positive,,0,0,0,0,0
1.31545E+18,,,,1.31543E+18,quoted,,neutral,0,0.114439,0.364401,0.179755,0.161396,0.058324,1.31543E+18,,0.630335,positive,,0.109776,0.602362,0.093377,0.059795,0.034564
1.31545E+18,,,,1.31544E+18,quoted,,neutral,0,0.142849,0.48191,0.044102,0.052429,0.076425,1.31544E+18,,0.631208,positive,,0.1013,0.588322,0.054446,0.07975,0.055882
1.31545E+18,,,,1.31529E+18,quoted,,negative,-0.978598,0.202321,0.469582,0.07174,0.071389,0.152793,1.31529E+18,,0.508631,positive,,0.228381,0.469947,0.058004,0.060132,0.059605
1.31545E+18,,,,1.31482E+18,quoted,,negative,-0.412139,0.185956,0.287059,0.116499,0.090633,0.135755,1.31482E+18,,-0.942144,negative,,0.485336,0.156407,0.199987,0.044882,0.111952
