id,created_at,lang,retweet_count,referenced_tweets_id,referenced_tweets_type,text,sent_label,sent_score,sadness,joy,fear,disgust,anger
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.909301,0.102724,0.593297,0.045013,0.043491,0.057617
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.44988,0.155906,0.378552,0.11134,0.109711,0.04007
1.31544E+18,,,,1.31E+18,retweeted,,positive,0.417859,0.178608,0.52636,0.054432,0.145226,0.030399
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.723116,0.552422,0.254348,0.043231,0.120043,0.013431
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.709148,0.106622,0.549268,0.076395,0.080543,0.068076
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.645246,0.339026,0.572097,0.10028,0.060435,0.021583
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.939831,0.307468,0.655243,0.013135,0.060316,0.016271
1.31544E+18,,,,1.31E+18,retweeted,,negative,-0.275275,0.586084,0.432665,0.007942,0.125167,0.042341
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.745164,0.132755,0.438588,0.072528,0.098097,0.044138
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.642374,0.353289,0.51058,0.111545,0.068319,0.02267
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.483388,0.347941,0.550078,0.100385,0.061049,0.021615
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.742886,0.18861,0.37484,0.103215,0.110795,0.042099
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.372427,0.348559,0.518662,0.110032,0.070554,0.021743
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.372427,0.351194,0.51667,0.110157,0.071284,0.021897
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.163888,0.383145,0.048411,0.208027,0.039373
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.768929,0.311026,0.423333,0.056776,0.076251,0.040339
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.684865,0.116033,0.63146,0.023026,0.220138,0.046191
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.372427,0.356237,0.500882,0.11118,0.070163,0.02379
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.693828,0.349527,0.585364,0.101417,0.074374,0.021397
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.663604,0.304326,0.216111,0.163647,0.11519,0.15417
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.899456,0.101101,0.543303,0.056041,0.08995,0.099373
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.589175,0.430354,0.188542,0.096616,0.072321,0.032282
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.277876,0.206144,0.036451,0.126474,0.018819
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.443968,0.286106,0.589101,0.084983,0.04514,0.022757
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.5616,0.149552,0.50005,0.109071,0.081224,0.038226
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.988699,0.091186,0.752611,0.02303,0.032559,0.027045
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.372427,0.349098,0.516777,0.110742,0.070937,0.021335
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.380847,0.150598,0.346118,0.074192,0.066675,0.117406
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.734973,0.259745,0.317575,0.04785,0.344546,0.014497
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.139158,0.360566,0.068639,0.117647,0.135519
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.393683,0.494617,0.055601,0.06149,0.018727
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.541587,0.105682,0.377605,0.05718,0.298704,0.029661
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.645246,0.336957,0.57296,0.100166,0.063479,0.022805
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.941667,0.124143,0.268599,0.517452,0.073964,0.013006
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.437046,0.248561,0.258407,0.065439,0.284762,0.042844
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.095037,0.52138,0.009293,0.131251,0.07109
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.625467,0.348133,0.543853,0.104436,0.067882,0.018779
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.229533,0.467023,0.060235,0.081054,0.05283
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.625467,0.356571,0.511827,0.104847,0.071184,0.020586
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.413633,0.350092,0.101333,0.04163,0.209825,0.047552
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.427507,0.196464,0.218839,0.132242,0.192782,0.19595
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.148033,0.340194,0.068505,0.110248,0.069239
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.645246,0.337186,0.569274,0.102178,0.062909,0.021537
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.414905,0.198941,0.524455,0.061526,0.074707,0.064445
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.104696,0.707388,0.018913,0.164261,0.017048
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.112218,0.55156,0.149957,0.079826,0.056302
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.372427,0.351261,0.501114,0.113428,0.070921,0.021883
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.642374,0.35921,0.489485,0.113189,0.073908,0.02261
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.674588,0.223437,0.493678,0.055604,0.049803,0.157468
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.766005,0.275302,0.534479,0.096566,0.101546,0.035737
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.097967,0.481845,0.067056,0.169812,0.050299
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.198959,0.345071,0.095181,0.062585,0.090202
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.752071,0.073856,0.612818,0.134787,0.029525,0.022572
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.308048,0.265381,0.061533,0.245708,0.046786
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.169864,0.249918,0.154406,0.154558,0.035191
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.731504,0.445439,0.257796,0.04664,0.053613,0.092904
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.362305,0.317645,0.526473,0.120928,0.058491,0.046798
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.483388,0.341752,0.54978,0.101886,0.061105,0.021462
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.213596,0.550817,0.066583,0.075852,0.042497
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.168223,0.41171,0.04083,0.217785,0.080293
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.607566,0.374592,0.221544,0.079036,0.064296,0.04927
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.593843,0.169235,0.047927,0.151572,0.025643
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.399636,0.54173,0.233314,0.02893,0.139047,0.031585
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.83724,0.173775,0.465429,0.080742,0.053385,0.072037
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.415186,0.387731,0.481763,0.045166,0.049092,0.025444
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.789162,0.236027,0.466223,0.043391,0.126218,0.039639
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.684903,0.149573,0.400681,0.077552,0.060509,0.071988
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.827593,0.195613,0.204473,0.085134,0.052676,0.067051
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.322597,0.309339,0.086252,0.105733,0.059694
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.911653,0.124863,0.453846,0.078382,0.088472,0.038852
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.157371,0.436964,0.084087,0.069502,0.052338
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.222217,0.397339,0.109187,0.095451,0.051604
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.184399,0.392473,0.088395,0.082651,0.058173
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.549718,0.142529,0.538448,0.04614,0.141523,0.04179
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.358538,0.207445,0.457012,0.052837,0.187341,0.070565
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.372427,0.349449,0.53098,0.11045,0.067102,0.02056
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.601736,0.113951,0.278906,0.197995,0.066788,0.254788
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.093156,0.80208,0.021073,0.071223,0.028509
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.103287,0.533626,0.055323,0.067335,0.074784
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.625467,0.35407,0.514147,0.103629,0.07244,0.022084
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.372427,0.344025,0.531582,0.11179,0.066261,0.021343
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.642374,0.350434,0.512838,0.111426,0.069049,0.021218
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.841766,0.107316,0.046353,0.462727,0.163889,0.052657
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.923801,0.276385,0.083993,0.232121,0.128105,0.062591
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.372427,0.344267,0.527652,0.110626,0.069212,0.022319
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.443968,0.286088,0.595956,0.084167,0.045328,0.022259
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.87994,0.534226,0.374041,0.010384,0.0784,0.042546
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.724312,0.427264,0.488692,0.030855,0.28082,0.01569
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.642374,0.353776,0.516736,0.111948,0.068823,0.021544
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.46689,0.15099,0.303833,0.012347,0.364509,0.095261
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.850279,0.629758,0.117776,0.221059,0.097627,0.020497
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.849223,0.15122,0.458824,0.126539,0.100002,0.026441
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.878549,0.213352,0.284506,0.04267,0.11554,0.283599
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.471269,0.434338,0.032409,0.061697,0.029147
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.727325,0.041828,0.365586,0.267106,0.057853,0.065183
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.87584,0.15187,0.490386,0.06544,0.094076,0.060154
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.453773,0.072396,0.541822,0.042306,0.164461,0.021952
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.694393,0.470513,0.393482,0.027641,0.198854,0.029027
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.443968,0.284696,0.588581,0.085474,0.046093,0.022123
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.763809,0.155945,0.272245,0.235766,0.141126,0.061888
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.53296,0.18691,0.349737,0.097001,0.064646,0.074613
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.610066,0.319282,0.317557,0.031192,0.191215,0.015583
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.141786,0.473942,0.080015,0.124243,0.042492
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.883272,0.263141,0.107924,0.037103,0.075482,0.010575
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.372427,0.353202,0.509339,0.111551,0.070552,0.021795
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.477067,0.220022,0.472527,0.071503,0.077797,0.050047
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.610779,0.272317,0.553797,0.041126,0.100635,0.031795
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.645246,0.340589,0.564735,0.101541,0.062381,0.022877
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.947198,0.378845,0.140505,0.214479,0.050239,0.116118
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.556243,0.16595,0.537854,0.053021,0.087345,0.032502
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.986364,0.105262,0.155194,0.03334,0.075294,0.068803
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.557235,0.167806,0.454107,0.034985,0.176708,0.050914
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.79166,0.14378,0.462463,0.061316,0.124403,0.066598
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.21604,0.273833,0.111586,0.066852,0.051921
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.325382,0.44117,0.041333,0.1271,0.027729
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.305615,0.284473,0.264299,0.046696,0.077049,0.101685
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.901673,0.301688,0.534489,0.043731,0.064987,0.060286
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.183901,0.16697,0.013707,0.096578,0.479682
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.846061,0.174205,0.023757,0.031934,0.21208,0.133398
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.164138,0.378546,0.083676,0.114043,0.064123
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.432189,0.172937,0.248195,0.07226,0.109213,0.090797
1.31544E+18,,,,1.31E+18,retweeted,,negative,-0.461929,0.153883,0.801546,0.032454,0.040491,0.023544
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.297031,0.150743,0.19178,0.012457,0.178361,0.042906
1.31544E+18,,,,1.31E+18,retweeted,,neutral,0,0.079881,0.244499,0.028794,0.190518,0.024938
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.680248,0.130598,0.683444,0.016798,0.210087,0.018713
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.147333,0.347763,0.171505,0.072987,0.067079
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.535056,0.105928,0.51598,0.129683,0.061877,0.234159
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.14127,0.38593,0.07891,0.081844,0.050603
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.345275,0.162311,0.064868,0.037083,0.342573,0.218629
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.465592,0.563862,0.108083,0.063412,0.097818,0.064348
1.31544E+18,,,,1.31E+18,retweeted,,positive,0.544699,0.087421,0.724798,0.037886,0.072775,0.008148
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.457899,0.143644,0.594508,0.100039,0.069207,0.035248
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.598509,0.334797,0.050162,0.076283,0.04022
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.602395,0.090261,0.573216,0.098812,0.110417,0.063959
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.918666,0.14972,0.506818,0.082641,0.036755,0.066464
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.48586,0.236442,0.027104,0.140328,0.033373
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.21906,0.491188,0.072771,0.124463,0.044168
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.711156,0.205262,0.5166,0.020096,0.297613,0.044288
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.918086,0.108013,0.551219,0.047333,0.087536,0.047442
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.707493,0.110466,0.328379,0.128095,0.582991,0.048179
1.31544E+18,,,,1.31E+18,retweeted,,positive,0.467377,0.230388,0.22992,0.105019,0.119838,0.04035
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.404229,0.14563,0.578448,0.063132,0.07278,0.058045
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.693828,0.350385,0.566915,0.10357,0.075223,0.022518
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.144611,0.392314,0.078854,0.096904,0.136854
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.843447,0.257583,0.47757,0.03943,0.074973,0.037327
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.758432,0.440197,0.564004,0.031251,0.050327,0.042706
1.31544E+18,,,,1.31E+18,retweeted,,negative,-0.294771,0.217753,0.406485,0.156287,0.083252,0.060152
1.31544E+18,,,,1.31E+18,retweeted,,positive,0.571175,0.129701,0.464271,0.058277,0.141962,0.046533
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.645246,0.339702,0.579363,0.100434,0.061182,0.021629
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.768369,0.182357,0.498438,0.067466,0.083807,0.051204
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.167095,0.183367,0.052495,0.177822,0.037811
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.606685,0.401548,0.238488,0.098016,0.108944,0.056134
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.73523,0.137677,0.587465,0.117907,0.060796,0.043237
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.842682,0.100536,0.627596,0.061866,0.088887,0.046932
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.461613,0.233901,0.032015,0.073647,0.041838
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.888148,0.406651,0.524371,0.06585,0.060115,0.025639
1.31544E+18,,,,1.32E+18,retweeted,,neutral,0,0.209253,0.396696,0.08643,0.087803,0.047683
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.645246,0.340953,0.556326,0.103226,0.062015,0.023467
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.939137,0.276225,0.038819,0.076656,0.225772,0.049385
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.649648,0.529225,0.361921,0.013888,0.051191,0.045406
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.645246,0.340576,0.56803,0.101223,0.062463,0.021326
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.525182,0.166554,0.071194,0.030669,0.189983,0.119413
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.869161,0.432181,0.005773,0.012779,0.375661,0.438314
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.579357,0.145716,0.803836,0.017879,0.048562,0.076686
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.947632,0.173676,0.159124,0.248627,0.154909,0.089205
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.277045,0.248896,0.429207,0.043181,0.04974,0.033962
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.887344,0.180637,0.504581,0.051198,0.136058,0.029757
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.803513,0.177009,0.402078,0.089169,0.075203,0.058215
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.36527,0.181872,0.440318,0.054042,0.096158,0.154854
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.328161,0,0,0,0,0
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.443968,0.283792,0.587402,0.084796,0.047494,0.02347
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.825876,0.124348,0.716774,0.041476,0.18512,0.009587
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.587285,0.095913,0.550226,0.042778,0.148724,0.076835
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.795652,0.125613,0.41971,0.060371,0.124539,0.094131
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.537874,0.243306,0.433338,0.095363,0.144865,0.035491
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.801137,0.039404,0.454353,0.028131,0.061677,0.280707
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.806929,0.167862,0.477838,0.024812,0.45589,0.009877
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.784863,0.609104,0.147679,0.008804,0.22637,0.04159
1.31544E+18,,,,1.32E+18,retweeted,,negative,-0.80948,0.321572,0.38238,0.05189,0.150131,0.094472
1.31544E+18,,,,1.32E+18,retweeted,,positive,0.703986,0.330659,0.473228,0.061727,0.120842,0.0295
