id,created_at,lang,retweet_count,referenced_tweets_id,referenced_tweets_type,text,sent_label,sent_score,sadness,joy,fear,disgust,anger
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.615054,0.161626,0.141441,0.019472,0.022397
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.492365,0.127983,0.312996,0.115746,0.056208,0.016841
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.958211,0.481109,0.082311,0.429453,0.041321,0.081313
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.178485,0.186599,0.380805,0.020467,0.03755
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.146371,0.252805,0.103799,0.024153,0.008216
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.872956,0.42924,0.242682,0.35183,0.032625,0.022278
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.600543,0.25769,0.02641,0.042875,0.026541
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.706654,0.40688,0.399181,0.254134,0.024074,0.011448
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.37852,0.284946,0.151742,0.035353,0.025375
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.806005,0.408402,0.072419,0.318813,0.049666,0.069542
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.774175,0.209869,0.193113,0.16205,0.057552,0.033598
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.793659,0.333857,0.593414,0.114905,0.076251,0.021617
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.534367,0.231608,0.174988,0.009143,0.036384
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.912773,0.145902,0.062843,0.599355,0.02737,0.043632
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.877575,0.528233,0.191956,0.195638,0.041346,0.02735
1.36756E+18,,,,1.37E+18,retweeted,,positive,0.448937,0.426866,0.178736,0.331895,0.035469,0.019291
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.874703,0.445203,0.151454,0.293734,0.050106,0.121602
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.468068,0.211502,0.12894,0.021405,0.026431
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.140095,0.57473,0.305522,0.024034,0.038416
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.629429,0.1587,0.257825,0.142172,0.194505,0.0584
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.134618,0.389713,0.059554,0.020387,0.026336
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.103178,0.660412,0.28291,0.023563,0.049543
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.294656,0.77981,0.058508,0.119101,0.020353
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.839259,0.249642,0.043383,0.10272,0.157029,0.027255
1.36756E+18,,,,1.37E+18,retweeted,,positive,0.978338,0.128899,0.64375,0.103302,0.044746,0.038201
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.590983,0.312805,0.368273,0.210555,0.061847,0.040341
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.201239,0.287261,0.389953,0.05614,0.020698
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.279139,0.140335,0.096864,0.037081,0.021122
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.229829,0.288785,0.288429,0.025824,0.021973
1.36756E+18,,,,1.37E+18,retweeted,,positive,0.804659,0.192233,0.727111,0.040592,0.024025,0.028532
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.145969,0.449147,0.333516,0.030821,0.027689
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.199717,0.221003,0.453856,0.040312,0.020988
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.555805,0.194551,0.074898,0.010643,0.013261
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.899926,0.119735,0.597929,0.090472,0.170866,0.049961
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.170063,0.405153,0.371541,0.028935,0.027083
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.267517,0.38625,0.022983,0.032538,0.091401
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.225617,0.256358,0.336874,0.04547,0.030296
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.933814,0.137974,0.030547,0.476678,0.033502,0.053255
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.40911,0.384971,0.150522,0.037954,0.014748
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.449495,0.41743,0.042995,0.024813,0.033491
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.466453,0.317055,0.175812,0.029491,0.035959
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.967507,0.155639,0.030953,0.573917,0.036553,0.049113
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.092104,0.260167,0.192471,0.008968,0.033068
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.642196,0.345816,0.246443,0.150258,0.041786,0.035657
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.333552,0.372673,0.07365,0.05391,0.027198
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.173788,0.226423,0.550098,0.025624,0.009744
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.836799,0.565443,0.136333,0.132503,0.029183,0.02821
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.163129,0.394843,0.025789,0.03334,0.030085
1.36756E+18,,,,1.37E+18,retweeted,,positive,0.459527,0.46969,0.357043,0.120296,0.047501,0.018813
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.071151,0.423342,0.128782,0.020222,0.042478
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.847487,0.62071,0.06001,0.229009,0.020237,0.021986
1.36756E+18,,,,1.37E+18,retweeted,,neutral,0,0.618408,0.116645,0.175482,0.027691,0.028791
1.36756E+18,,,,1.37E+18,retweeted,,negative,-0.840242,0.362512,0.120005,0.425095,0.021983,0.037408
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.252116,0.217068,0.076581,0.010304,0.012309
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.832596,0.351232,0.130118,0.115762,0.076924,0.145633
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.875495,0.477164,0.054573,0.593901,0.064226,0.020512
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.6443,0.374575,0.4516,0.098243,0.117264,0.013706
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.772914,0.407412,0.149593,0.201744,0.19437,0.183993
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.123084,0.586703,0.167362,0.029105,0.033037
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.77965,0.667185,0.06295,0.245524,0.046363,0.017874
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.679852,0.553259,0.240402,0.085371,0.033291,0.021083
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.804317,0.663111,0.030861,0.238446,0.021405,0.029452
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.644921,0.588465,0.088517,0.179547,0.029161,0.023691
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.385868,0.106872,0.264156,0.142203,0.116216,0.0423
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.849412,0.332021,0.451438,0.120733,0.034559,0.034259
1.36757E+18,,,,1.37E+18,retweeted,,positive,0.353616,0.241175,0.794252,0.033873,0.026946,0.013218
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.660434,0.370521,0.431686,0.207664,0.016504,0.014897
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.671151,0.125373,0.563074,0.196707,0.08613,0.018814
