id,created_at,lang,retweet_count,referenced_tweets_id,referenced_tweets_type,text,sent_label,sent_score,sadness,joy,fear,disgust,anger,qt_id,qt_text,sent_score_qt,sent_label_qt,sent_language_qt,sadness_qt,joy_qt,fear_qt,disgust_qt,anger_qt
1.50629E+18,,,,1.50628E+18,quoted,,neutral,0,0.095378,0.075818,0.058865,0.357173,0.240321,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50629E+18,,,,1.50603E+18,quoted,,positive,0.95317,0.16054,0.548746,0.079576,0.047959,0.050738,1.50603E+18,,-0.637821,negative,,0.333986,0.244246,0.065861,0.11254,0.085484
1.50629E+18,,,,1.50628E+18,quoted,,negative,-0.726481,0.293544,0.113682,0.074579,0.110758,0.203991,1.50628E+18,,0.611034,positive,,0.325058,0.301368,0.127341,0.047165,0.033655
1.50629E+18,,,,1.50628E+18,quoted,,negative,-0.687145,0.127858,0.08093,0.182812,0.507587,0.141049,1.50628E+18,,0,neutral,,0.196355,0.302872,0.061673,0.098415,0.046384
1.50629E+18,,,,1.50628E+18,quoted,,neutral,0,0.425495,0.145283,0.12189,0.040908,0.052732,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50629E+18,,,,1.50628E+18,quoted,,negative,-0.899459,0.099109,0.265442,0.213904,0.143777,0.079707,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50629E+18,,,,1.50628E+18,quoted,,negative,-0.632933,0.151968,0.022544,0.040702,0.228337,0.068477,1.50628E+18,,0.611034,positive,,0.325058,0.301368,0.127341,0.047165,0.033655
1.50629E+18,,,,1.50627E+18,quoted,,positive,0.837766,0.164538,0.391516,0.043716,0.059917,0.056256,1.50627E+18,,0.291625,positive,,0.167263,0.261748,0.040012,0.202735,0.054682
1.50629E+18,,,,1.5059E+18,quoted,,neutral,0,0.319078,0.405625,0.032905,0.126531,0.033892,1.5059E+18,,0,neutral,,0.358824,0.33798,0.034537,0.085974,0.127522
1.50629E+18,,,,1.50628E+18,quoted,,negative,-0.874494,0.132849,0.17907,0.055309,0.341291,0.125555,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50629E+18,,,,1.50628E+18,quoted,,negative,-0.587032,0.129848,0.229966,0.064806,0.115537,0.282774,1.50628E+18,,0,neutral,,0.084538,0.580203,0.071849,0.054449,0.019284
1.50629E+18,,,,1.50628E+18,quoted,,neutral,0,0.221734,0.178135,0.080861,0.135509,0.091076,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50629E+18,,,,1.506E+18,quoted,,negative,-0.758066,0.171715,0.178593,0.056193,0.325471,0.193582,1.506E+18,,0,neutral,,0.119164,0.037885,0.016516,0.405676,0.074397
1.50629E+18,,,,1.50628E+18,quoted,,neutral,0,0.362672,0.121802,0.077494,0.144666,0.076606,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50629E+18,,,,1.50628E+18,quoted,,neutral,0,0.163603,0.335264,0.101656,0.060846,0.032803,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
